fecha,cultivo,precio_s_ton,temperatura,precipitacion_mm,costo_transporte,nivel_plaga
2023-09-01,Maiz,675.78,19.1,4.4,187.6,0
2023-09-01,Maiz,914.83,21.3,3.6,176.4,1
2023-09-01,Maiz,648.82,22.6,1.2,199.3,0
2023-09-01,Maiz,752.6,19.1,0.7,187.7,0
2023-09-01,Maiz,600.09,21.1,4.6,180.8,0
2023-09-01,Maiz,779.44,22.8,3.6,168.7,0
2023-09-01,Cebolla,939.56,18.5,3.7,192.3,1
2023-09-01,Cebolla,1007.52,21.5,6.8,192.4,0
2023-09-01,Cebolla,1005.63,17.8,3.4,186.2,2
2023-09-01,Cebolla,1118.31,18.1,4.9,183.4,0
2023-09-01,Cebolla,997.66,19.9,2.1,195.6,2
2023-09-01,Cebolla,1204.43,19.5,3.7,175.4,0
2023-09-01,Esparrago,3592.82,22.1,2.5,171.9,0
2023-09-01,Esparrago,2314.2,19.6,2.8,179.8,0
2023-09-01,Esparrago,2813.52,18.2,4.5,180.8,1
2023-09-01,Esparrago,2391.4,20.3,4.1,190.5,0
2023-09-01,Esparrago,1952.59,20.4,5.5,168.5,0
2023-09-01,Esparrago,2908.09,18.0,6.0,194.5,0
2023-10-01,Arroz,1232.39,22.7,12.2,169.1,0
2023-10-01,Arroz,1006.88,21.5,10.3,175.4,0
2023-10-01,Arroz,1341.28,23.8,9.7,188.7,1
2023-10-01,Arroz,992.41,25.0,9.3,177.3,0
2023-10-01,Arroz,1215.18,24.1,9.9,177.6,0
2023-10-01,Arroz,1226.99,21.9,10.1,166.8,1
2023-10-01,Maiz,800.1,21.7,2.9,173.1,0
2023-10-01,Maiz,822.86,23.1,4.2,192.3,0
2023-10-01,Maiz,770.52,22.2,10.7,193.9,1
2023-10-01,Maiz,763.05,22.3,6.6,181.4,2
2023-10-01,Maiz,657.82,22.3,8.7,183.9,1
2023-10-01,Maiz,700.04,22.7,9.8,187.1,0
2023-10-01,Cebolla,449.13,23.8,5.8,190.1,0
2023-10-01,Cebolla,506.86,22.1,3.8,173.1,0
2023-10-01,Cebolla,614.87,23.7,4.1,177.0,0
2023-10-01,Cebolla,738.37,24.2,7.2,187.2,1
2023-10-01,Cebolla,1154.99,23.7,11.6,180.8,1
2023-10-01,Cebolla,1188.81,21.1,5.1,186.9,0
2023-10-01,Esparrago,2700.57,24.7,3.8,175.9,0
2023-10-01,Esparrago,3607.88,23.3,9.6,184.5,1
2023-10-01,Esparrago,1722.15,25.4,3.6,186.8,1
2023-10-01,Esparrago,2330.28,24.6,3.5,184.6,0
2023-10-01,Esparrago,2621.03,23.4,8.8,186.8,0
2023-10-01,Esparrago,3431.46,22.9,8.8,176.7,0
2023-11-01,Arroz,1489.21,25.0,3.7,187.7,0
2023-11-01,Arroz,1301.16,21.4,10.6,190.0,0
2023-11-01,Arroz,977.62,21.6,2.8,181.5,1
2023-11-01,Arroz,1047.09,25.6,7.5,188.3,0
2023-11-01,Arroz,1247.4,21.6,11.0,188.0,0
2023-11-01,Arroz,1456.78,22.8,7.9,186.6,0
2023-11-01,Maiz,490.05,22.3,6.6,185.1,2
2023-11-01,Maiz,855.06,21.5,2.4,180.5,0
2023-11-01,Maiz,575.85,23.3,4.4,185.3,1
2023-11-01,Maiz,609.65,22.4,1.8,194.9,0
2023-11-01,Maiz,919.47,22.7,14.6,188.9,0
2023-11-01,Maiz,604.2,22.1,6.6,174.2,0
2023-11-01,Cebolla,1371.42,23.0,4.5,183.2,0
2023-11-01,Cebolla,742.79,22.8,10.0,195.4,0
2023-11-01,Cebolla,496.93,23.3,6.6,193.4,0
2023-11-01,Cebolla,521.97,22.1,7.1,187.7,1
2023-11-01,Cebolla,555.81,22.4,7.4,182.5,0
2023-11-01,Cebolla,497.62,23.0,3.5,190.7,1
2023-11-01,Esparrago,1727.78,24.5,8.1,174.1,0
2023-11-01,Esparrago,2044.4,20.8,3.4,177.8,1
2023-11-01,Esparrago,3130.99,24.5,10.0,180.7,1
2023-11-01,Esparrago,2329.03,21.5,8.4,177.6,0
2023-11-01,Esparrago,3401.63,24.0,10.2,181.2,1
2023-11-01,Esparrago,1987.69,23.4,9.5,181.7,0
2023-12-01,Arroz,1257.81,21.4,7.0,182.9,1
2023-12-01,Arroz,1051.15,20.4,4.6,187.1,0
2023-12-01,Arroz,1357.87,20.3,4.9,193.8,2
2023-12-01,Arroz,1423.12,23.8,8.4,187.2,0
2023-12-01,Arroz,992.83,21.7,6.4,193.0,2
2023-12-01,Arroz,979.21,24.1,4.4,207.9,1
2023-12-01,Maiz,535.41,22.3,6.1,176.8,0
2023-12-01,Maiz,804.19,21.6,7.4,192.9,0
2023-12-01,Maiz,725.28,23.3,8.6,184.5,2
2023-12-01,Maiz,825.59,23.6,8.1,179.5,0
2023-12-01,Maiz,903.67,22.9,1.8,187.4,0
2023-12-01,Maiz,761.86,23.5,3.5,181.2,0
2023-12-01,Cebolla,1378.29,21.2,8.5,184.1,0
2023-12-01,Cebolla,848.08,22.7,5.3,189.7,0
2023-12-01,Cebolla,1222.72,21.9,10.3,176.4,1
2023-12-01,Cebolla,377.77,21.4,9.1,166.4,1
2023-12-01,Cebolla,491.91,23.7,7.6,187.0,1
2023-12-01,Cebolla,1102.23,25.1,7.2,208.8,0
2023-12-01,Esparrago,3558.61,21.3,11.3,178.0,0
2023-12-01,Esparrago,1758.3,23.6,4.2,194.5,0
2023-12-01,Esparrago,1744.31,22.7,4.1,184.2,0
2023-12-01,Esparrago,1880.0,24.4,6.9,182.6,1
2023-12-01,Esparrago,3024.02,24.1,3.6,165.2,0
2023-12-01,Esparrago,2481.04,21.9,9.6,188.6,0
2024-01-01,Arroz,1438.4,26.5,28.3,181.7,1
2024-01-01,Arroz,1181.82,31.0,49.4,179.0,2
2024-01-01,Arroz,985.91,26.7,46.4,177.5,2
2024-01-01,Arroz,1429.2,30.1,21.2,171.1,0
2024-01-01,Arroz,1254.4,27.6,45.6,182.3,1
2024-01-01,Arroz,873.43,28.2,41.6,197.4,2
2024-01-01,Maiz,814.69,27.5,48.1,200.4,2
2024-01-01,Maiz,656.27,25.8,39.2,181.3,1
2024-01-01,Maiz,556.18,30.0,53.1,186.7,2
2024-01-01,Maiz,666.82,28.8,53.3,180.6,1
2024-01-01,Maiz,771.33,30.0,41.4,200.0,1
2024-01-01,Maiz,548.86,29.1,42.0,187.7,2
2024-01-01,Cebolla,1146.67,30.4,43.6,196.2,2
2024-01-01,Cebolla,1016.99,30.2,23.7,175.6,2
2024-01-01,Cebolla,696.16,28.9,21.4,189.1,2
2024-01-01,Cebolla,875.8,28.1,34.6,202.1,2
2024-01-01,Cebolla,1096.49,27.1,42.0,183.4,2
2024-01-01,Cebolla,1193.76,29.8,42.7,185.7,2
2024-01-01,Esparrago,1987.85,28.5,36.1,188.5,2
2024-01-01,Esparrago,3069.89,31.3,40.1,206.4,1
2024-01-01,Esparrago,3640.11,28.8,55.1,177.4,1
2024-01-01,Esparrago,3218.96,28.9,34.4,189.8,0
2024-01-01,Esparrago,3429.54,27.0,45.4,187.8,2
2024-01-01,Esparrago,3442.52,29.4,26.7,194.4,1
2024-02-01,Arroz,1119.74,26.7,38.4,187.8,2
2024-02-01,Arroz,965.31,28.6,19.5,187.0,0
2024-02-01,Arroz,1282.61,27.4,56.6,204.6,2
2024-02-01,Arroz,1288.32,24.7,34.7,180.8,0
2024-02-01,Arroz,982.72,29.4,42.9,186.0,2
2024-02-01,Arroz,1039.91,24.5,51.8,192.0,1
2024-02-01,Maiz,542.83,30.5,23.4,189.0,2
2024-02-01,Maiz,732.44,30.3,51.2,188.6,1
2024-02-01,Maiz,562.03,30.9,34.6,189.6,2
2024-02-01,Maiz,612.43,30.5,26.1,192.1,1
2024-02-01,Maiz,618.57,28.7,36.1,176.9,0
2024-02-01,Maiz,739.02,27.0,54.6,180.1,2
2024-02-01,Cebolla,388.93,28.3,48.7,196.4,2
2024-02-01,Cebolla,980.95,28.5,47.1,184.8,1
2024-02-01,Cebolla,371.27,27.7,33.8,199.4,2
2024-02-01,Cebolla,798.75,26.6,24.4,189.5,0
2024-02-01,Cebolla,977.22,28.2,18.0,200.6,0
2024-02-01,Cebolla,391.74,29.8,38.5,189.2,2
2024-02-01,Esparrago,2454.28,30.3,21.3,207.9,2
2024-02-01,Esparrago,3086.55,30.0,50.8,189.0,1
2024-02-01,Esparrago,3083.03,27.3,48.6,194.6,2
2024-02-01,Esparrago,3587.37,30.2,58.7,203.9,2
2024-02-01,Esparrago,1908.81,29.0,24.1,194.7,2
2024-02-01,Esparrago,2787.35,28.8,29.8,193.7,1
2024-03-01,Arroz,1369.82,28.3,40.6,191.6,0
2024-03-01,Arroz,1169.68,26.0,56.8,190.2,0
2024-03-01,Arroz,1017.33,29.6,49.2,192.5,1
2024-03-01,Arroz,770.12,28.1,34.7,198.7,2
2024-03-01,Arroz,908.47,28.6,15.8,187.1,0
2024-03-01,Arroz,1372.53,29.1,17.3,210.9,2
2024-03-01,Maiz,896.74,30.3,44.1,189.5,2
2024-03-01,Maiz,897.45,28.0,51.1,202.6,2
2024-03-01,Maiz,666.91,31.1,38.2,188.2,1
2024-03-01,Maiz,636.77,28.7,26.8,174.4,2
2024-03-01,Maiz,671.9,26.5,19.2,204.6,1
2024-03-01,Maiz,544.37,27.5,47.8,190.7,2
2024-03-01,Cebolla,595.85,32.0,23.6,201.6,0
2024-03-01,Cebolla,639.47,28.6,61.3,195.3,0
2024-03-01,Cebolla,990.97,27.6,46.4,192.7,2
2024-03-01,Cebolla,841.11,26.6,20.1,186.3,0
2024-03-01,Cebolla,605.32,31.2,22.1,183.5,1
2024-03-01,Cebolla,877.55,28.5,26.1,195.3,2
2024-03-01,Esparrago,3094.73,27.7,54.8,185.5,0
2024-03-01,Esparrago,2986.38,26.4,24.9,194.1,1
2024-03-01,Esparrago,2669.38,28.1,60.7,205.9,2
2024-03-01,Esparrago,2333.21,30.1,61.0,184.5,2
2024-03-01,Esparrago,2295.92,29.8,22.2,185.5,2
2024-03-01,Esparrago,2623.85,27.6,25.4,193.8,2
2024-04-01,Arroz,1191.22,25.8,5.8,182.2,0
2024-04-01,Arroz,1349.94,22.1,5.4,195.1,0
2024-04-01,Arroz,1317.73,24.1,16.5,189.7,1
2024-04-01,Arroz,1128.89,26.2,4.5,195.4,1
2024-04-01,Arroz,1357.9,23.6,4.1,188.1,0
2024-04-01,Arroz,1217.28,27.0,11.4,195.4,1
2024-04-01,Maiz,816.16,25.5,12.2,180.7,0
2024-04-01,Maiz,644.76,25.7,9.1,188.5,0
2024-04-01,Maiz,612.03,21.8,12.0,184.6,0
2024-04-01,Maiz,567.2,27.5,14.1,199.2,2
2024-04-01,Maiz,744.11,23.7,5.0,198.5,0
2024-04-01,Maiz,548.96,24.0,8.7,194.7,0
2024-04-01,Cebolla,1292.78,22.9,5.1,196.0,0
2024-04-01,Cebolla,1024.08,23.8,13.5,188.8,0
2024-04-01,Cebolla,1149.36,25.3,7.0,181.8,1
2024-04-01,Cebolla,995.44,25.8,12.5,189.0,1
2024-04-01,Cebolla,1102.16,25.6,2.2,199.2,0
2024-04-01,Cebolla,607.12,21.7,8.0,197.6,0
2024-04-01,Esparrago,2491.25,24.2,4.5,186.7,1
2024-04-01,Esparrago,2007.69,23.6,5.3,194.5,1
2024-04-01,Esparrago,3584.54,23.8,4.9,197.3,1
2024-04-01,Esparrago,2310.15,25.1,16.2,197.6,0
2024-04-01,Esparrago,3014.91,24.2,14.2,204.7,1
2024-04-01,Esparrago,2223.25,23.2,14.0,186.4,0
2024-05-01,Arroz,1000.5,24.2,5.1,195.1,0
2024-05-01,Arroz,917.91,24.9,5.1,190.5,2
2024-05-01,Arroz,1089.11,24.7,11.2,193.1,1
2024-05-01,Arroz,1191.86,24.2,9.0,188.1,0
2024-05-01,Arroz,1124.04,23.9,13.4,201.2,1
2024-05-01,Arroz,1106.02,25.9,10.5,200.6,0
2024-05-01,Maiz,748.98,27.0,12.5,194.9,1
2024-05-01,Maiz,589.36,22.4,6.7,182.9,0
2024-05-01,Maiz,740.58,23.0,5.6,186.5,2
2024-05-01,Maiz,894.47,23.5,10.1,189.1,1
2024-05-01,Maiz,961.37,25.0,15.2,193.9,0
2024-05-01,Maiz,521.37,22.7,8.1,189.4,1
2024-05-01,Cebolla,548.11,21.9,10.1,198.8,0
2024-05-01,Cebolla,368.11,24.7,16.8,199.4,0
2024-05-01,Cebolla,615.83,22.9,8.8,192.0,0
2024-05-01,Cebolla,1051.31,24.0,9.3,196.7,0
2024-05-01,Cebolla,493.9,21.6,3.7,197.5,0
2024-05-01,Cebolla,1216.05,26.9,7.4,206.3,0
2024-05-01,Esparrago,4216.36,23.8,12.8,186.5,0
2024-05-01,Esparrago,3590.39,24.9,9.5,199.7,0
2024-05-01,Esparrago,3876.33,26.0,13.7,193.3,0
2024-05-01,Esparrago,4183.96,26.3,2.8,178.7,1
2024-05-01,Esparrago,3426.15,22.4,10.0,190.1,0
2024-05-01,Esparrago,2449.26,27.1,7.7,186.1,1
2024-06-01,Arroz,984.79,24.0,3.6,192.5,1
2024-06-01,Arroz,1256.23,25.0,6.5,190.8,0
2024-06-01,Arroz,1299.48,23.2,6.3,191.9,0
2024-06-01,Arroz,1296.27,25.2,3.8,192.5,0
2024-06-01,Arroz,836.54,24.7,10.1,188.0,1
2024-06-01,Arroz,899.1,24.2,7.3,187.1,2
2024-06-01,Maiz,820.77,26.2,6.9,200.9,0
2024-06-01,Maiz,585.69,23.8,5.8,184.6,1
2024-06-01,Maiz,958.61,24.5,13.0,197.6,1
2024-06-01,Maiz,808.11,26.2,12.8,188.7,0
2024-06-01,Maiz,689.21,23.1,4.0,206.5,1
2024-06-01,Maiz,654.94,26.1,5.4,198.4,0
2024-06-01,Cebolla,1230.94,24.0,12.5,176.6,0
2024-06-01,Cebolla,605.63,23.6,17.6,194.4,1
2024-06-01,Cebolla,511.66,23.8,13.9,215.1,0
2024-06-01,Cebolla,710.96,25.5,8.9,199.5,0
2024-06-01,Cebolla,1019.58,23.5,10.5,200.7,0
2024-06-01,Cebolla,1281.23,24.1,9.2,188.7,0
2024-06-01,Esparrago,2781.78,22.6,5.3,194.8,0
2024-06-01,Esparrago,3487.9,24.0,9.5,178.4,1
2024-06-01,Esparrago,3763.01,22.5,8.9,188.3,0
2024-06-01,Esparrago,3161.03,26.4,4.8,194.8,0
2024-06-01,Esparrago,2314.19,23.0,6.7,180.9,1
2024-06-01,Esparrago,2211.26,22.5,9.0,194.4,1
2024-07-01,Arroz,1115.91,20.7,1.7,213.8,0
2024-07-01,Arroz,1384.61,20.0,10.2,191.6,0
2024-07-01,Arroz,1033.28,19.7,0.3,183.1,0
2024-07-01,Arroz,1557.2,21.3,3.3,201.0,0
2024-07-01,Arroz,1189.44,21.8,4.4,196.9,0
2024-07-01,Arroz,1340.4,18.5,3.3,186.5,0
2024-07-01,Maiz,606.39,22.2,4.3,187.5,0
2024-07-01,Maiz,587.25,20.5,3.6,202.5,0
2024-07-01,Maiz,763.83,22.4,4.3,205.5,0
2024-07-01,Maiz,865.53,19.3,4.0,193.4,0
2024-07-01,Maiz,923.65,20.9,4.4,206.7,0
2024-07-01,Maiz,676.04,20.0,5.6,204.6,0
2024-07-01,Cebolla,590.27,19.5,7.9,197.4,1
2024-07-01,Cebolla,1175.75,18.8,3.5,190.4,0
2024-07-01,Cebolla,1212.32,22.0,0.5,221.2,1
2024-07-01,Cebolla,1015.05,22.7,5.6,201.7,0
2024-07-01,Cebolla,970.52,22.9,4.3,205.7,0
2024-07-01,Cebolla,932.3,22.0,3.6,186.5,0
2024-07-01,Esparrago,2848.86,19.0,5.0,210.3,0
2024-07-01,Esparrago,3789.92,19.8,4.2,190.5,0
2024-07-01,Esparrago,2121.8,20.2,3.9,190.4,0
2024-07-01,Esparrago,3614.16,18.7,6.8,191.2,2
2024-07-01,Esparrago,3709.3,19.5,1.4,195.9,0
2024-07-01,Esparrago,2874.19,19.5,6.1,193.2,0
2024-08-01,Arroz,1106.27,22.1,2.4,186.1,0
2024-08-01,Arroz,1173.89,18.5,5.1,193.8,0
2024-08-01,Arroz,1421.82,18.9,4.9,189.4,1
2024-08-01,Arroz,1542.92,17.9,2.4,192.8,0
2024-08-01,Arroz,1546.22,22.3,6.6,194.9,0
2024-08-01,Arroz,1081.37,20.4,4.5,214.1,1
2024-08-01,Maiz,817.25,21.4,4.0,212.4,0
2024-08-01,Maiz,811.01,21.1,4.0,199.9,0
2024-08-01,Maiz,710.99,20.9,2.3,187.6,1
2024-08-01,Maiz,888.63,20.2,2.1,203.4,0
2024-08-01,Maiz,792.54,18.1,4.4,203.9,1
2024-08-01,Maiz,867.34,21.4,0.4,192.7,0
2024-08-01,Cebolla,1180.19,17.9,3.1,207.9,1
2024-08-01,Cebolla,535.3,20.8,2.7,189.6,0
2024-08-01,Cebolla,1074.98,18.2,5.1,191.6,0
2024-08-01,Cebolla,610.49,16.9,2.6,204.2,0
2024-08-01,Cebolla,1320.17,18.1,6.6,191.2,0
2024-08-01,Cebolla,1074.66,21.3,3.3,190.4,1
2024-08-01,Esparrago,1598.49,20.2,1.4,193.2,0
2024-08-01,Esparrago,3352.73,21.1,3.1,215.0,0
2024-08-01,Esparrago,1710.39,19.5,2.3,199.3,0
2024-08-01,Esparrago,1657.08,21.8,2.1,193.7,1
2024-08-01,Esparrago,2410.14,18.7,4.4,197.3,0
2024-08-01,Esparrago,2185.95,18.6,2.4,190.2,2
2024-09-01,Arroz,1326.32,17.7,2.8,205.9,0
2024-09-01,Arroz,925.79,22.1,5.7,189.8,1
2024-09-01,Arroz,1077.75,17.0,4.4,197.4,0
2024-09-01,Arroz,1085.92,18.5,0.4,203.6,1
2024-09-01,Arroz,1381.95,21.4,0.8,199.4,1
2024-09-01,Arroz,1580.16,21.3,3.0,184.7,0
2024-09-01,Maiz,692.17,21.8,4.5,207.2,0
2024-09-01,Maiz,706.16,20.6,1.4,207.1,0
2024-09-01,Maiz,573.31,21.2,1.3,191.0,0
2024-09-01,Maiz,652.2,18.7,3.6,212.3,0
2024-09-01,Maiz,652.2,18.9,2.6,193.8,2
2024-09-01,Maiz,688.03,20.0,0.5,197.0,0
2024-09-01,Cebolla,774.5,20.3,4.0,220.0,0
2024-09-01,Cebolla,1104.05,19.9,4.0,199.8,0
2024-09-01,Cebolla,322.84,19.3,6.3,203.1,0
2024-09-01,Cebolla,573.66,18.4,4.1,185.4,0
2024-09-01,Cebolla,1032.48,19.7,6.0,201.2,1
2024-09-01,Cebolla,1077.0,20.6,4.3,205.6,2
2024-09-01,Esparrago,2752.88,19.6,4.6,197.3,0
2024-09-01,Esparrago,2889.2,20.0,3.7,197.1,0
2024-09-01,Esparrago,3065.66,18.6,3.6,200.4,0
2024-09-01,Esparrago,2669.03,19.5,5.6,209.0,0
2024-09-01,Esparrago,2814.56,19.1,3.6,197.7,0
2024-09-01,Esparrago,2726.16,20.9,2.7,191.5,0
2024-10-01,Arroz,1293.56,21.2,4.5,199.4,0
2024-10-01,Arroz,1241.28,21.1,11.8,199.7,1
2024-10-01,Arroz,1184.89,24.6,11.5,183.7,2
2024-10-01,Arroz,1548.85,21.5,7.6,213.2,0
2024-10-01,Arroz,1252.37,22.6,6.7,203.3,0
2024-10-01,Arroz,1456.44,23.3,9.4,181.3,1
2024-10-01,Maiz,888.62,21.6,3.3,196.5,0
2024-10-01,Maiz,808.3,25.1,7.9,194.2,0
2024-10-01,Maiz,663.49,24.8,8.5,211.5,0
2024-10-01,Maiz,661.4,24.6,6.8,190.6,1
2024-10-01,Maiz,833.87,21.7,10.6,196.9,0
2024-10-01,Maiz,903.26,24.5,7.1,200.2,0
2024-10-01,Cebolla,684.37,22.4,3.3,198.1,0
2024-10-01,Cebolla,1225.51,23.3,5.1,190.7,0
2024-10-01,Cebolla,335.96,23.0,9.8,185.5,0
2024-10-01,Cebolla,435.59,21.9,10.9,195.2,0
2024-10-01,Cebolla,678.56,21.3,9.6,185.7,1
2024-10-01,Cebolla,445.66,19.1,5.2,191.4,0
2024-10-01,Esparrago,2685.43,23.5,9.2,183.7,0
2024-10-01,Esparrago,3303.16,24.7,8.5,200.6,1
2024-10-01,Esparrago,1800.2,21.7,5.8,203.3,0
2024-10-01,Esparrago,2581.9,23.3,2.0,202.9,1
2024-10-01,Esparrago,2221.2,22.2,3.2,193.7,0
2024-10-01,Esparrago,2119.43,23.1,7.7,203.4,0
2024-11-01,Arroz,906.21,24.1,8.4,196.0,1
2024-11-01,Arroz,1448.74,22.6,5.7,191.2,0
2024-11-01,Arroz,1214.1,24.2,5.9,196.9,1
2024-11-01,Arroz,1381.84,23.4,11.2,194.9,0
2024-11-01,Arroz,981.44,23.2,5.1,186.4,2
2024-11-01,Arroz,1494.49,23.3,4.7,191.7,1
2024-11-01,Maiz,611.49,21.5,11.2,189.6,0
2024-11-01,Maiz,566.69,23.8,10.4,203.5,0
2024-11-01,Maiz,976.01,24.0,6.7,194.1,1
2024-11-01,Maiz,572.82,20.8,10.9,193.3,0
2024-11-01,Maiz,781.41,22.1,9.0,185.8,1
2024-11-01,Maiz,820.25,23.2,11.0,199.5,0
2024-11-01,Cebolla,1063.34,23.0,2.8,199.4,0
2024-11-01,Cebolla,1450.89,23.6,8.9,205.7,0
2024-11-01,Cebolla,1217.52,21.4,4.7,191.2,0
2024-11-01,Cebolla,1327.74,21.8,7.3,202.0,1
2024-11-01,Cebolla,780.29,22.8,9.9,207.4,0
2024-11-01,Cebolla,1079.56,21.7,6.7,201.2,0
2024-11-01,Esparrago,2011.45,24.4,9.6,210.3,0
2024-11-01,Esparrago,1802.94,22.7,9.2,195.0,0
2024-11-01,Esparrago,2539.04,24.2,3.2,197.3,0
2024-11-01,Esparrago,3256.31,22.5,10.0,201.2,2
2024-11-01,Esparrago,2054.71,23.5,4.6,185.3,1
2024-11-01,Esparrago,3779.56,25.0,3.2,199.0,0
2024-12-01,Arroz,1223.28,22.8,10.3,196.3,1
2024-12-01,Arroz,1341.0,22.5,2.8,205.5,0
2024-12-01,Arroz,1392.4,22.5,4.6,202.1,0
2024-12-01,Arroz,1330.77,21.2,4.2,210.0,0
2024-12-01,Arroz,1511.61,24.8,3.5,207.5,2
2024-12-01,Arroz,1209.2,23.5,5.4,210.2,1
2024-12-01,Maiz,531.91,21.0,10.4,199.8,2
2024-12-01,Maiz,733.32,25.0,5.2,211.4,0
2024-12-01,Maiz,641.95,22.7,3.9,193.7,0
2024-12-01,Maiz,736.69,23.4,2.8,187.3,0
2024-12-01,Maiz,605.95,25.1,5.4,208.2,0
2024-12-01,Maiz,682.87,25.4,3.2,196.7,1
2024-12-01,Cebolla,868.46,22.1,8.0,170.3,0
2024-12-01,Cebolla,1125.59,21.9,4.4,198.8,0
2024-12-01,Cebolla,309.49,23.1,9.1,208.5,1
2024-12-01,Cebolla,1414.38,22.0,6.3,216.0,0
2024-12-01,Cebolla,412.91,21.1,7.3,196.2,1
2024-12-01,Cebolla,1282.56,23.3,8.6,201.2,1
2024-12-01,Esparrago,2473.4,26.3,7.3,189.6,1
2024-12-01,Esparrago,1806.18,24.2,3.2,194.3,0
2024-12-01,Esparrago,2155.66,21.0,9.3,200.1,0
2024-12-01,Esparrago,3342.75,24.1,3.0,200.9,0
2024-12-01,Esparrago,2601.59,22.2,3.5,198.4,0
2024-12-01,Esparrago,2374.41,21.6,4.9,210.4,0
